238|6cdea4c6b4123dff969d8da9eb83bcfc27adb9e35f622083780c9256367bd637|93
239|88c9723c58d185b6938c84bc3c5bfa1ea4f21f7810d3e5e82c9541914209b22c|256
240|f8bcb26b208d4ca622e59541e39cc14ab66611c4cc22b4ea131fb79fabc3e3dd|35
241|c735bc542e9b2bee8ae8f25a7bbf33057d9bb1f8e00b5ce432bcf6f701d32f8e|21
242|6918102e203a9e0b5cdaf8f5ffbdbd76d17963f0b24492b53ca7164c6dbe9a58|57
243|038757ffe3e09e71a01a55b9d2f6f57a6742a3aacd9518f67bc1856bbb014dec|203
244|ced4c20b5353f88962b1b809563142fdfb4a8e587087e5c98171480b011eb8fb|1
245|54f1e44e1564aae9baa29309f76ea3613aa53e90045c3200f86e24d9734770c0|199
246|302b5184b8a3adfe9a59a6708c292a7a0d1061a870524274d7f64a847bd6a6f3|42
247|35f759ed27b175c8ac1faea2fd69410398e633302a90e1bafc7a8bfc0c785efd|289
248|161f130c04f16d566a65a614b0fdae4b25ff80cbaff07f5e183c4a1e0ef83597|94
249|e8bd18d7784ec9c542f44d1840525e8488e0d882b58dbf0104557a21bae58798|202
250|d3fa156edc1d284cb626d9329d336769a92f1db45f8317a249128197b58812e1|82
251|7fb2431bfbe1e2c8e0691ab9d90552f351ee7f8194c929aeb80b03085867427a|242
252|04f64f797bf64308afd6063c0911f8c8dffa7bdbe319029ec5eb5fc76808c93f|84
253|e7ecb92493c680e4a957496501d2c3e7858de85f870a2dafb6ba956445cb975d|318
254|7a5b9c78b34bf5bc2d0b333a67dd4c3f5efab9bb8899ae246b1287a182d2d1ac|2
255|165f3434913711343768fcaa76be08613cfbed5bfbc27336b4efc46ff63c28ab|275
256|5855f8fa282c769ef49396a2bf234211efb276b1a47f2762e39edcfb7530edec|121
257|a7af712183c1c81c1d250e815dee62b4f75223c9d6a992931ec35b8ab02785b4|98
258|e857321742130f31272f6b0f51122c6215d1650472a032416944de26710cfdc3|1
259|3c5c8ea273ccb0ee9170107510c74238795eeae277be25cf8ee3f5626ce2a329|113
260|2635ff6f25616dcc933fd13d4c059bb30b743638d4f34bbcd6373adb24d47d78|135
261|79b8d220d769e89c9db2fe2802cee0f52b62e48a6fcdc5af2308de1e236b10f3|325
262|4bdd616174fbb288c7eb4e7bb2c46519536c75300cbaee16f4fe65192c3be871|421
263|c951bf95107ce17cdb6c164e33aa077f038cddbe660fcc5ba9b14696fd5d0ca3|373
264|ae2bf235cc353b49549446ecfb36f1ffbb9f230e86371cc01889717fdbf7a8be|40
265|325ccff9790433538c841f5d0355c4b95634b008f97597e52af0721a7d412f2b|101
266|e856122b14c42ab49c181d755a746155052e35f4be2bd945cfd3bfb00ff01c3a|97
267|7dafa3e68df34f9d6184045e38d1bff9f2f1749368fe681db6e2492b6dbf887f|7
268|937b4915318334da9518d6e6d4e874269fb0d09bba33b3f9434bdb62f39937af|67
269|7f1c5ff05b7c0bcffb40b0ac31c55ac0bb4c4747b0632338db4282cf3767f70b|300
270|718fd5e852e3b43e4641e0a90c1a7733a24508a76a63665a8c84294b127d69a4|119
271|736bd8f0575f4d7f32fb06afc57c177049927921e49a3979cb6f74f0891fc74c|154
272|ba992a5ba5c8aa6e585637a89b87b5f8d9d755d195e6c1d974e876f9d7e5aea7|59
273|042a274e22e4cf7093d44785ee947eb156abb03a09da17190c840467ce4d73b0|144
274|bd752c5078ad0287db939120a1b18cf8cabfab72e1172e2542d7e25acf8d3c2f|114
